Feature	Log2FC(median)	Log2FC(mean)	ModeratedT(Stats)	ModeratedT(P-value)	FDR	-Log10(FDR)	Significance	Gene	group1_label	group2_label	n_group1_total	n_group2_total	n_group1_nonmissing	n_group2_nonmissing	group1_mean	group2_mean	group1_median	group2_median	AbsLog2FC(mean)	AbsLog2FC(median)
C16orf91	-0.2786373763716652	-0.353118500427181					NS	C16orf91	GG1	GG3	5	31	1	12	-0.0229398374224457	0.3301786630047353	-0.0229398374224457	0.2556975389492195	0.353118500427181	0.2786373763716652
FAM3D	0.2785339903395767	0.3135772478550989	1.0573074094711719	0.2972258676115493	0.8043072607937714	0.0945780107349366	NS	FAM3D	GG1	GG3	5	31	4	31	0.3315871508310517	0.018009902975952834	0.2556745388889519	-0.0228594514506248	0.3135772478550989	0.2785339903395767
LAMB2	0.2785280644348926	0.3619054487215525	1.7291700143115734	0.09189605754191242	0.7409386929091899	0.13021772512827332	NS	LAMB2	GG1	GG3	5	31	5	31	0.1912502696261602	-0.17065517909539227	0.178830410423652	-0.0996976540112406	0.3619054487215525	0.2785280644348926
THBD	0.2784496786585855	0.26199654752049106	2.1139824616442233	0.0419302846694403	0.7409386929091899	0.13021772512827332	NS	THBD	GG1	GG3	5	31	4	28	0.20607584536846923	-0.05592070215202182	0.186218864746349	-0.0922308139122365	0.26199654752049106	0.2784496786585855
CRYAB	0.278446967348141	0.510392682981192	1.8648461777237024	0.06993975700194661	0.7409386929091899	0.13021772512827332	NS	CRYAB	GG1	GG3	5	31	5	31	0.08159541524673064	-0.4287972677344613	-0.131781614363487	-0.410228581711628	0.510392682981192	0.278446967348141
PMEPA1	-0.2781542650080965	-0.34825213878502975					NS	PMEPA1	GG1	GG3	5	31	2	9	-0.1349361761721985	0.21331596261283126	-0.1349361761721985	0.143218088835898	0.34825213878502975	0.2781542650080965
SF3B4	-0.27808626681525905	-0.2691198620306725	-2.532983102170239	0.015558948978966347	0.7409386929091899	0.13021772512827332	NS	SF3B4	GG1	GG3	5	31	5	31	-0.15076290773693066	0.11835695429374182	-0.143282861860401	0.134803404954858	0.2691198620306725	0.27808626681525905
ACP5	0.278000707805176	0.10768241836422669	0.5138618173719061	0.6103239550188272	0.9210705109569564	0.035707121868989306	NS	ACP5	GG1	GG3	5	31	5	31	-0.014888039255839813	-0.1225704576200665	0.128619164264359	-0.149381543540817	0.10768241836422669	0.278000707805176
PLVAP	0.27791348059776	0.1869660936673888	1.3558658300390667	0.18314515525019978	0.7734911856199085	0.11154463097359416	NS	PLVAP	GG1	GG3	5	31	5	31	0.060820007085578075	-0.12614608658181073	0.129941242995784	-0.147972237601976	0.1869660936673888	0.27791348059776
IL17RA	0.27774464786447306	0.2207673132908069	1.2204242330011144	0.23046311619413226	0.7888929424177169	0.10298192920107842	NS	IL17RA	GG1	GG3	5	31	4	29	0.09412274330965101	-0.1266445699811559	0.11993682406588302	-0.15780782379859	0.2207673132908069	0.27774464786447306
DYNLT3	0.2773891585088952	0.2625464998520112	1.6578034056703763	0.10559126813271387	0.7441519366825056	0.12833838363946304	NS	DYNLT3	GG1	GG3	5	31	5	31	0.24879273853451295	-0.013753761317498206	0.301632682251209	0.0242435237423138	0.2625464998520112	0.2773891585088952
IVD	-0.277290739042388	-0.22582906122150426	-1.4361384772968755	0.15914482988661363	0.7572334041988668	0.1207702360457307	NS	IVD	GG1	GG3	5	31	5	31	-0.148908283955284	0.07692077726622025	-0.170360776146799	0.106929962895589	0.22582906122150426	0.277290739042388
PNMA8B	0.277068341605265	0.24320371886854517	1.1846156799233474	0.244893449212252	0.7888929424177169	0.10298192920107842	NS	PNMA8B	GG1	GG3	5	31	4	26	0.14213895377712293	-0.10106476509142223	0.181082956493446	-0.095985385111819	0.24320371886854517	0.277068341605265
EDARADD	0.27689131894493985	0.2731653188950349					NS	EDARADD	GG1	GG3	5	31	2	8	0.166956672223307	-0.10620864667172789	0.166956672223307	-0.10993464672163285	0.2731653188950349	0.27689131894493985
MEGF8	0.2768182477406746	0.28857618594709655	2.274497618381614	0.028667151841696575	0.7409386929091899	0.13021772512827332	NS	MEGF8	GG1	GG3	5	31	5	31	0.2556536968961983	-0.0329224890508982	0.212892536679762	-0.0639257110609126	0.28857618594709655	0.2768182477406746
TUBB8B	0.2767684766471037	0.43266545923365046					NS	TUBB8B	GG1	GG3	5	31	3	19	0.15013569938544025	-0.2825297598482102	-0.0113848913258843	-0.288153367972988	0.43266545923365046	0.2767684766471037
AAMDC	0.2765129703942962	0.30052633473906215	2.032641213839056	0.049119618314613485	0.7409386929091899	0.13021772512827332	NS	AAMDC	GG1	GG3	5	31	5	31	0.23440661525407464	-0.06611971948498752	0.22867346154853	-0.0478395088457662	0.30052633473906215	0.2765129703942962
RGP1	0.2760588673679001	0.1522558819288985					NS	RGP1	GG1	GG3	5	31	3	25	0.08607706632779533	-0.06617881560110317	0.188976733683977	-0.0870821336839231	0.1522558819288985	0.2760588673679001
CXXC4	-0.2757178819601371	-0.20777373852114295					NS	CXXC4	GG1	GG3	5	31	2	13	-0.2826743584643125	-0.07490061994316954	-0.2826743584643125	-0.0069564765041754	0.20777373852114295	0.2757178819601371
BCLAF1	-0.27562026247760896	-0.24477892087741782	-2.747372552532947	0.009134763960242149	0.7409386929091899	0.13021772512827332	NS	BCLAF1	GG1	GG3	5	31	5	31	-0.11599710898195643	0.12878181189546137	-0.12575875751027	0.149861504967339	0.24477892087741782	0.27562026247760896
ELL2	-0.27548304396912326	-0.20761120577938635					NS	ELL2	GG1	GG3	5	31	3	23	-0.14223237178134449	0.06537883399804185	-0.208700999397648	0.0667820445714753	0.20761120577938635	0.27548304396912326
GZMA	0.2754249438642355	0.25506268579632757	1.490316394657746	0.1453605879335885	0.752964078460066	0.12322574212425938	NS	GZMA	GG1	GG3	5	31	4	28	0.17082265622249526	-0.0842400295738323	0.1716904656664625	-0.103734478197773	0.25506268579632757	0.2754249438642355
JTB	0.27533616372808883	-0.18033404004278986	-0.3445503994676306	0.7323320571894905	0.9496053670740083	0.022456839457805133	NS	JTB	GG1	GG3	5	31	5	31	-0.27386102414747227	-0.09352698410468241	0.278441367754843	0.0031052040267542	0.18033404004278986	0.27533616372808883
SENP8	0.2752664860268435	0.43772777946561703	1.571678402697016	0.1250226792896772	0.7447700458104656	0.1279777987302945	NS	SENP8	GG1	GG3	5	31	5	28	0.23328647644733763	-0.20444130301827942	0.231987213747793	-0.0432792722790505	0.43772777946561703	0.2752664860268435
PIP	0.27524675981733304	-0.02956292355581913	-0.05153249597663769	0.959171151517063	0.992898117830996	0.003095312565878008	NS	PIP	GG1	GG3	5	31	5	31	-0.7741347745831113	-0.7445718510272922	-0.786143423377417	-1.06139018319475	0.02956292355581913	0.27524675981733304
IFIT1	0.27523928769949213	0.08467845564996244	0.47065948255107565	0.6405744453218115	0.9302733169038273	0.031389435764091075	NS	IFIT1	GG1	GG3	5	31	5	31	-0.04908558525297356	-0.133764040902936	0.0789257615684491	-0.196313526131043	0.08467845564996244	0.27523928769949213
METTL7A	0.275229705547976	0.24474608126760167	1.7477908568886464	0.08857725322709596	0.7409386929091899	0.13021772512827332	NS	METTL7A	GG1	GG3	5	31	5	31	0.12378077366009439	-0.12096530760750727	0.104870038672876	-0.1703596668751	0.24474608126760167	0.275229705547976
KIAA0753	-0.27515891804521264	-0.15545435865509552					NS	KIAA0753	GG1	GG3	5	31	2	15	-0.36691292642010354	-0.21145856776500802	-0.36691292642010354	-0.0917540083748909	0.15545435865509552	0.27515891804521264
PAM	0.2751478064769245	0.2649423838388423	1.5388851692970629	0.13211878916985148	0.7515408791971369	0.12404739148839855	NS	PAM	GG1	GG3	5	31	5	31	0.1986870819579488	-0.0662553018808935	0.29582201353236	0.0206742070554355	0.2649423838388423	0.2751478064769245
TAGLN	0.2750916831038058	0.29969630420033055	1.4491652875035834	0.1554943375699456	0.7540125586228928	0.12262142058221388	NS	TAGLN	GG1	GG3	5	31	5	31	-0.02650772082645824	-0.3262040250267888	-0.0168373600953342	-0.29192904319914	0.29969630420033055	0.2750916831038058
NOSTRIN	0.2750533235833362	0.30067486822578565	1.7106115274680924	0.09530647109867124	0.7409386929091899	0.13021772512827332	NS	NOSTRIN	GG1	GG3	5	31	5	31	0.31422315163546555	0.013548283409679911	0.184231544179337	-0.0908217794039992	0.30067486822578565	0.2750533235833362
HGSNAT	0.274946889906648	0.2618287051618476	1.5120377373562264	0.14172987422700895	0.752964078460066	0.12322574212425938	NS	HGSNAT	GG1	GG3	5	31	4	22	0.12328940693010375	-0.13853929823174385	0.100623162870485	-0.174323727036163	0.2618287051618476	0.274946889906648
SMIM22	0.2748153165984984	0.6071169152681329	2.258555849707277	0.029733291285407675	0.7409386929091899	0.13021772512827332	NS	SMIM22	GG1	GG3	5	31	5	31	0.34936497755700835	-0.2577519377111246	0.188981659357943	-0.0858336572405554	0.6071169152681329	0.2748153165984984
C11orf96	0.27478446229098097	0.3542957551683117	1.6907197798031002	0.09907825469981249	0.7409386929091899	0.13021772512827332	NS	C11orf96	GG1	GG3	5	31	5	31	0.2634846482059918	-0.09081110696231987	0.146935443167656	-0.127849019123325	0.3542957551683117	0.27478446229098097
ATP5MJ	-0.2746967540291248	-0.14809373898558098	-0.7177849219812554	0.4772797257859419	0.874452735645208	0.05826365925929179	NS	ATP5MJ	GG1	GG3	5	31	5	31	-0.1605262622565656	-0.012432523270984638	-0.209913929148623	0.0647828248805018	0.14809373898558098	0.2746967540291248
S100P	0.274575394449181	0.5688801608420702	1.515621804166685	0.1378900790946358	0.752964078460066	0.12322574212425938	NS	S100P	GG1	GG3	5	31	5	31	-0.0432175748717424	-0.6120977357138125	-0.354243245135491	-0.628818639584672	0.5688801608420702	0.274575394449181
ZBTB3	0.2745621454620903	0.13553605700910934	0.6920358633671336	0.49390602869149597	0.8779592937185305	0.05652561954178326	NS	ZBTB3	GG1	GG3	5	31	4	26	0.23175834690434655	0.0962222898952372	0.266410758239413	-0.00815138722267725	0.13553605700910934	0.2745621454620903
DUSP6	-0.2745533934805845	-0.30156755992640616					NS	DUSP6	GG1	GG3	5	31	1	3	-0.204290881828037	0.09727667809836914	-0.204290881828037	0.0702625116525475	0.30156755992640616	0.2745533934805845
NOLC1	-0.274493762504833	-0.2366752284046002	-1.7625216726493695	0.08602345756961263	0.7409386929091899	0.13021772512827332	NS	NOLC1	GG1	GG3	5	31	5	31	-0.06318073476492309	0.17349449363967712	-0.100727903832472	0.173765858672361	0.2366752284046002	0.274493762504833
SMIM39	0.2744420212816179	0.21564290255079016					NS	SMIM39	GG1	GG3	5	31	2	16	0.11461936311980984	-0.10102353943098032	0.11461936311980984	-0.15982265816180802	0.21564290255079016	0.2744420212816179
PRKN	0.27436465798501797	0.19027460037785718	1.0965941866970053	0.2797197985155961	0.7946311442017764	0.09983441752139098	NS	PRKN	GG1	GG3	5	31	5	31	0.00545787606865975	-0.18481672430919743	0.073210153219331	-0.201154504765687	0.19027460037785718	0.27436465798501797
MTRF1	0.274268849019836	0.24291771268677503					NS	MTRF1	GG1	GG3	5	31	2	9	0.16016572094835	-0.08275199173842504	0.16016572094835	-0.114103128071486	0.24291771268677503	0.274268849019836
B4GALT4	0.274215898101428	0.17320978956079647	1.1566315331601704	0.25464262260675935	0.7897687110269683	0.10250007609137755	NS	B4GALT4	GG1	GG3	5	31	5	31	0.08355347102671233	-0.08965631853408414	0.138254917108926	-0.135960980992502	0.17320978956079647	0.274215898101428
PDZRN4	-0.27421037183490254	-0.17694107231554518					NS	PDZRN4	GG1	GG3	5	31	2	20	-0.2493419497784171	-0.07240087746287191	-0.2493419497784171	0.02486842205648545	0.17694107231554518	0.27421037183490254
TUBB4B	-0.2741932228961296	-0.1777226879161516	-1.156433865535665	0.25472243172505943	0.7897687110269683	0.10250007609137755	NS	TUBB4B	GG1	GG3	5	31	5	31	-0.2000661078859606	-0.022343419969809007	-0.225686133790728	0.0485070891054016	0.1777226879161516	0.2741932228961296
HDDC3	-0.2741854091716063	-0.14368013067758598	-0.9393634214328889	0.35347718922962273	0.8271924983964015	0.08239341274121198	NS	HDDC3	GG1	GG3	5	31	5	31	0.03591399319679514	0.17959412387438112	-0.0090591511447173	0.265126258026889	0.14368013067758598	0.2741854091716063
UGCG	0.2740580976714667	0.26381374818049597					NS	UGCG	GG1	GG3	5	31	3	19	0.48761233408919563	0.22379858590869967	0.336229638668387	0.0621715409969203	0.26381374818049597	0.2740580976714667
LONP1	-0.27403979456591	-0.25964991336001003	-2.137769898437612	0.03902901432779766	0.7409386929091899	0.13021772512827332	NS	LONP1	GG1	GG3	5	31	5	31	-0.15880789893085273	0.10084201442915729	-0.190992421404835	0.083047373161075	0.25964991336001003	0.27403979456591
GPN3	0.27403373059055813	0.1683049624168852	1.3339169293766233	0.1916476764940697	0.7774526593214296	0.10932604657305275	NS	GPN3	GG1	GG3	5	31	4	26	0.186801358800255	0.0184963963833698	0.259354947341227	-0.01467878324933115	0.1683049624168852	0.27403373059055813
GSN	0.2738625616995586	0.28412477727666463	1.5071092119854086	0.1400517716864223	0.752964078460066	0.12322574212425938	NS	GSN	GG1	GG3	5	31	5	31	0.05477103955945491	-0.2293537377172097	0.0394764413590716	-0.234386120340487	0.28412477727666463	0.2738625616995586
CD74	-0.273840503793053	-0.22090356276064102	-1.0958576600924408	0.28003792788476733	0.7946311442017764	0.09983441752139098	NS	CD74	GG1	GG3	5	31	5	31	-0.27089822762701254	-0.049994664866371524	-0.262640044227172	0.011200459565881	0.22090356276064102	0.273840503793053
CYB5R4	0.2737642763865853	0.12584759255606062	0.926907281753336	0.3598246708499177	0.8271924983964015	0.08239341274121198	NS	CYB5R4	GG1	GG3	5	31	5	31	0.14784454886968917	0.02199695631362854	0.229770562315349	-0.0439937140712363	0.12584759255606062	0.2737642763865853
SLC36A1	0.2737068692300566	0.21275167669148093	0.5286302500368911	0.6001361821788003	0.9176069868557464	0.03734328828317892	NS	SLC36A1	GG1	GG3	5	31	5	31	-0.0484575120451894	-0.2612091887366703	-0.0934761207134494	-0.367182989943506	0.21275167669148093	0.2737068692300566
RPS15	-0.27344757862595304	-0.2562052379031721	-1.8034030385627264	0.07925823617742386	0.7409386929091899	0.13021772512827332	NS	RPS15	GG1	GG3	5	31	5	31	-0.09652127141130207	0.15968396649187006	-0.112149253531699	0.161298325094254	0.2562052379031721	0.27344757862595304
NBL1	0.2731662984271228	0.6641255227348071	1.9820175397333273	0.05474383008606194	0.7409386929091899	0.13021772512827332	NS	NBL1	GG1	GG3	5	31	5	31	0.33045847585632965	-0.3336670468784774	-0.0182773894901302	-0.291443687917253	0.6641255227348071	0.2731662984271228
CLIC5	0.2731535746949259	0.25210089129321894					NS	CLIC5	GG1	GG3	5	31	3	19	0.0575404103874733	-0.19456048090574563	0.0577168851583449	-0.215436689536581	0.25210089129321894	0.2731535746949259
AMOT	0.27311781190366563	0.32654839888546067	3.713588179924442	0.0006538816931181986	0.5768288393744804	0.238953034578336	NS	AMOT	GG1	GG3	5	31	5	31	0.26824778145508066	-0.05830061743038	0.272912800950634	-0.0002050109530316	0.32654839888546067	0.27311781190366563
ENOSF1	0.272890245588019	0.19269004316855518	1.0593467905213851	0.29612930121305187	0.8043072607937714	0.0945780107349366	NS	ENOSF1	GG1	GG3	5	31	5	31	0.1605674380196566	-0.03212260514889859	0.122565484282006	-0.150324761306013	0.19269004316855518	0.272890245588019
GSTT2B	-0.2728515734314033	0.008059093927386494	0.01839305906606986	0.9854215274010454	0.9958143831561256	0.0018216052344634092	NS	GSTT2B	GG1	GG3	5	31	5	31	-0.02823603237334098	-0.036295126300727475	-0.299269455007526	-0.0264178815761227	0.008059093927386494	0.2728515734314033
PYGM	0.27283838446014447	0.3180738538528982	1.4639456699947864	0.1514328281052249	0.752964078460066	0.12322574212425938	NS	PYGM	GG1	GG3	5	31	5	31	-0.0532648027246161	-0.3713386565775143	0.0282091759925645	-0.24462920846758	0.3180738538528982	0.27283838446014447
MT1E	0.2728030291559827	0.41001715713771647	0.7236676574613844	0.47370138542743223	0.8730409608156874	0.05896537984664953	NS	MT1E	GG1	GG3	5	31	5	31	0.17130890772358334	-0.2387082494141331	-0.0506530521758783	-0.323456081331861	0.41001715713771647	0.2728030291559827
MMP8	0.2727677112847505	0.22290333627094705	1.1198528138185742	0.26980484881346056	0.7941650762645125	0.10008921513047932	NS	MMP8	GG1	GG3	5	31	5	31	0.061343455912955314	-0.16155988035799174	0.0621306624594755	-0.210637048825275	0.22290333627094705	0.2727677112847505
STX1A	0.272617129439206	0.18591240639953435					NS	STX1A	GG1	GG3	5	31	1	3	-0.190529795153678	-0.37644220155321234	-0.190529795153678	-0.463146924592884	0.18591240639953435	0.272617129439206
PCCA	-0.2720644760518917	-0.24767918443162681	-1.7833713857733338	0.08251482159521137	0.7409386929091899	0.13021772512827332	NS	PCCA	GG1	GG3	5	31	5	31	-0.11692827522191454	0.13075090920971227	-0.177372216862617	0.0946922591892747	0.24767918443162681	0.2720644760518917
COA1	0.2719920433245719	0.2715138735490432					NS	COA1	GG1	GG3	5	31	1	7	-0.0075594732161281	-0.2790733467651713	-0.0075594732161281	-0.2795515165407	0.2715138735490432	0.2719920433245719
CMTM5	0.271925965797306	0.1752110071465887					NS	CMTM5	GG1	GG3	5	31	2	15	0.05776475668804899	-0.1174462504585397	0.05776475668804899	-0.214161209109257	0.1752110071465887	0.271925965797306
PCCB	-0.271882586975809	-0.29184949931738596	-1.5228765823887334	0.13606897605624504	0.752964078460066	0.12322574212425938	NS	PCCB	GG1	GG3	5	31	5	31	-0.13625270839095763	0.15559679092642834	-0.141962089643401	0.129920497332408	0.29184949931738596	0.271882586975809
TBP	-0.27180423971992873	-0.16911124798501742	-1.1185104126473717	0.27075735184145727	0.7941650762645125	0.10008921513047932	NS	TBP	GG1	GG3	5	31	5	29	-0.15348944465358666	0.015621803331430751	-0.235283766326356	0.0365204733935727	0.16911124798501742	0.27180423971992873
TPK1	0.2717896602649318	0.2040929089092297	1.49303495213006	0.14368517096572117	0.752964078460066	0.12322574212425938	NS	TPK1	GG1	GG3	5	31	5	31	0.13246911405853498	-0.07162379485069474	0.186895391739344	-0.0848942685255878	0.2040929089092297	0.2717896602649318
PTPDC1	-0.2717020306839392	-0.14260595172984133					NS	PTPDC1	GG1	GG3	5	31	2	16	-0.258079163537542	-0.11547321180770068	-0.258079163537542	0.013622867146397198	0.14260595172984133	0.2717020306839392
LAMP2	0.271688209782089	0.09802455158768672	0.4202883328888128	0.6766420265743089	0.9378347362296138	0.027873685573005246	NS	LAMP2	GG1	GG3	5	31	5	31	0.054658819062423314	-0.0433657325252634	0.189995778896072	-0.081692430886017	0.09802455158768672	0.271688209782089
TTPAL	0.2715625591386679	0.1832924059547339	1.560486487989406	0.1269355795922239	0.7500815316620074	0.12489152750639752	NS	TTPAL	GG1	GG3	5	31	5	31	0.11084067543932093	-0.07245173051541295	0.230475864320091	-0.0410866948185769	0.1832924059547339	0.2715625591386679
ZSCAN2	0.2714512224431932	0.33417741052657124	2.2693861231882657	0.030597321993629356	0.7409386929091899	0.13021772512827332	NS	ZSCAN2	GG1	GG3	5	31	4	24	0.16420294862075635	-0.16997446190581492	0.14889300618691473	-0.1225582162562785	0.33417741052657124	0.2714512224431932
MGAT5	0.27140313438840746	0.42624775442067675	2.1102697990188415	0.04147453981871409	0.7409386929091899	0.13021772512827332	NS	MGAT5	GG1	GG3	5	31	5	31	0.4080970477562631	-0.018150706664413666	0.32235651243664	0.0509533780482325	0.42624775442067675	0.27140313438840746
ALG12	-0.2713657230724871	-0.2580763974867951	-2.164997893005999	0.037497829672698706	0.7409386929091899	0.13021772512827332	NS	ALG12	GG1	GG3	5	31	4	28	-0.11390394366897559	0.1441724538178195	-0.12924208426992956	0.14212363880255752	0.2580763974867951	0.2713657230724871
FGL2	0.271231929070211	0.13406618350596303	0.6905439377915038	0.4940487938428147	0.8779592937185305	0.05652561954178326	NS	FGL2	GG1	GG3	5	31	5	31	-0.014761294824235405	-0.14882747833019844	0.101507437862842	-0.169724491207369	0.13406618350596303	0.271231929070211
SNAP91	-0.270906862867835	-0.31651587899016664	-1.4414234074504246	0.1576557883899627	0.7565270491884533	0.12117553941439196	NS	SNAP91	GG1	GG3	5	31	5	31	-0.4973621995185624	-0.1808463205283958	-0.371496209063176	-0.100589346195341	0.31651587899016664	0.270906862867835
PTS	-0.2706352446573657	-0.16928660132331608	-0.742856358213458	0.4621365630229285	0.8682830842037389	0.06133865977259201	NS	PTS	GG1	GG3	5	31	5	31	0.014845510581901844	0.18413211190521792	-0.246533546730215	0.0241016979271507	0.16928660132331608	0.2706352446573657
NFASC	0.27049243279229074	0.035423122484793956	0.10414529498144405	0.9176659753999687	0.9860349946626246	0.0061076715504923915	NS	NFASC	GG1	GG3	5	31	4	28	-0.32973534057171616	-0.3651584630565101	-0.06901042759546125	-0.339502860387752	0.035423122484793956	0.27049243279229074
LRATD1	0.2702877122308242	0.07722059171721173	0.2378844153386898	0.8132487810537493	0.9699200705244755	0.013264053734208152	NS	LRATD1	GG1	GG3	5	31	5	31	-0.009191997106491745	-0.08641258882370347	0.0654600097904892	-0.204827702440335	0.07722059171721173	0.2702877122308242
SFRP4	-0.270179561550851	-0.4829003124946212	-1.1469454949189364	0.25857469692458385	0.7897687110269683	0.10250007609137755	NS	SFRP4	GG1	GG3	5	31	5	31	-0.6305749882280368	-0.14767467573341564	-0.676757743755834	-0.406578182204983	0.4829003124946212	0.270179561550851
KLHL29	-0.2701294294188137	-0.29263191626567064					NS	KLHL29	GG1	GG3	5	31	1	12	-0.297616655639954	-0.00498473937428334	-0.297616655639954	-0.0274872262211403	0.29263191626567064	0.2701294294188137
CD34	0.269908529296603	0.4269177207302024	1.5663497949162155	0.12555743747908713	0.7456650251319293	0.12745622669401574	NS	CD34	GG1	GG3	5	31	5	31	0.2949290623266478	-0.13198865840355462	0.127132251383427	-0.142776277913176	0.4269177207302024	0.269908529296603
ACTA1	0.2698684358672412	0.25959671421645136	1.4848776400430972	0.1458252273374749	0.752964078460066	0.12322574212425938	NS	ACTA1	GG1	GG3	5	31	5	31	-0.14922760760293655	-0.40882432181938794	-0.0341947440072348	-0.304063179874476	0.25959671421645136	0.2698684358672412
POLE2	0.2696235734860361	0.310676883701308					NS	POLE2	GG1	GG3	5	31	1	9	0.361974455104677	0.051297571403368984	0.361974455104677	0.0923508816186409	0.310676883701308	0.2696235734860361
COL1A2	0.2695156984601843	0.4135327534008997	2.4536396912107	0.01883943452186914	0.7409386929091899	0.13021772512827332	NS	COL1A2	GG1	GG3	5	31	5	31	0.19348297609465667	-0.22004977730624303	0.0262658940547373	-0.243249804405447	0.4135327534008997	0.2695156984601843
SEMA3E	-0.26931019044556026	-0.32203319683411435					NS	SEMA3E	GG1	GG3	5	31	1	8	-0.0667314178104643	0.25530177902365003	-0.0667314178104643	0.202578772635096	0.32203319683411435	0.26931019044556026
SMAD9	0.2691157847943325	0.009191705351031719	0.05000798348877997	0.9605134310377158	0.992898117830996	0.003095312565878008	NS	SMAD9	GG1	GG3	5	31	4	19	0.03745593944096526	0.02826423408993354	0.2456532343813175	-0.023462550413015	0.009191705351031719	0.2691157847943325
MYEF2	-0.269085754661176	-0.27859324885279774	-2.1053489437856916	0.04192609899227062	0.7409386929091899	0.13021772512827332	NS	MYEF2	GG1	GG3	5	31	5	31	-0.1298214241974309	0.14877182465536684	-0.115200511191446	0.15388524346973	0.27859324885279774	0.269085754661176
RPL35	0.268946727135289	0.17797738931378293	1.4732487018343048	0.14891983116044685	0.752964078460066	0.12322574212425938	NS	RPL35	GG1	GG3	5	31	5	31	0.270250797159991	0.09227340784620806	0.395654882234926	0.126708155099637	0.17797738931378293	0.268946727135289
DIS3L	0.26861667432543146	0.3443897237151277					NS	DIS3L	GG1	GG3	5	31	1	17	0.270744016954892	-0.07364570676023574	0.270744016954892	0.0021273426294605	0.3443897237151277	0.26861667432543146
SPHKAP	-0.26861067400637445	-0.24667615240889673					NS	SPHKAP	GG1	GG3	5	31	1	8	-0.219569748961685	0.02710640344721173	-0.219569748961685	0.049040925044689446	0.24667615240889673	0.26861067400637445
NUDT3	0.268334029318665	0.2675724556074589	2.070291984963355	0.04527007756044129	0.7409386929091899	0.13021772512827332	NS	NUDT3	GG1	GG3	5	31	5	31	0.15014322452592962	-0.11742923108152928	0.163338937525368	-0.104995091793297	0.2675724556074589	0.268334029318665
SEMA4A	0.2683078455839806	0.2204070244058756					NS	SEMA4A	GG1	GG3	5	31	3	22	0.15307676151805863	-0.06733026288781696	0.216337603723506	-0.051970241860474595	0.2204070244058756	0.2683078455839806
ZNF526	0.26820499432108297	0.16820896208995073	1.176707977748315	0.24748479266739862	0.7888929424177169	0.10298192920107842	NS	ZNF526	GG1	GG3	5	31	4	28	0.08800505870875927	-0.08020390338119147	0.1725949463320375	-0.09561004798904546	0.16820896208995073	0.26820499432108297
LMO7	-0.268188535851246	-0.13465546484655028	-1.0609151410168804	0.295425111690685	0.8043072607937714	0.0945780107349366	NS	LMO7	GG1	GG3	5	31	5	31	0.004981737240514805	0.1396372020870651	-0.159932239614898	0.108256296236348	0.13465546484655028	0.268188535851246
APH1A	0.26807299424402603	0.40303991081601914	0.8982726790736454	0.37469681049096804	0.8313953880595009	0.08019238895401022	NS	APH1A	GG1	GG3	5	31	5	31	-0.16735571831764745	-0.5703956291336666	-0.300860493236538	-0.568933487480564	0.40303991081601914	0.26807299424402603
MRM1	-0.267999384335763	-0.23254096660933762	-1.9360880929921214	0.060321368887235154	0.7409386929091899	0.13021772512827332	NS	MRM1	GG1	GG3	5	31	5	31	-0.11284895066881133	0.1196920159405263	-0.206736003446416	0.061263380889347	0.23254096660933762	0.267999384335763
GDA	0.2679525418555161	0.027518352950226976					NS	GDA	GG1	GG3	5	31	3	18	-0.29564733027452167	-0.32316568322474865	-0.0788328380049039	-0.34678537986042	0.027518352950226976	0.2679525418555161
SLC30A7	-0.2679210350552436	-0.2294756314040099	-1.3061953117644665	0.1993376749640739	0.7796319977940025	0.10811034479788223	NS	SLC30A7	GG1	GG3	5	31	5	31	-0.10070514507236002	0.12877048633164986	-0.235055064871757	0.0328659701834866	0.2294756314040099	0.2679210350552436
EPPK1	0.2677475592929614	0.14637087760455886	0.7966543610895283	0.43060119156498056	0.8575631221230932	0.06673390326092021	NS	EPPK1	GG1	GG3	5	31	5	31	-0.04257907350867472	-0.18894995111323357	0.0575632350499964	-0.210184324242965	0.14637087760455886	0.2677475592929614
CRELD1	0.267635659259551	0.1797679383743091	1.3517976426643106	0.18443208666001368	0.7734911856199085	0.11154463097359416	NS	CRELD1	GG1	GG3	5	31	5	31	0.213779231682383	0.034011293308073884	0.297577129952171	0.02994147069262	0.1797679383743091	0.267635659259551
AIFM1	-0.267554419274034	-0.2632883718994311	-2.215739751030634	0.032774160358064845	0.7409386929091899	0.13021772512827332	NS	AIFM1	GG1	GG3	5	31	5	31	-0.1296717046074598	0.1336166672919713	-0.105828672792769	0.161725746481265	0.2632883718994311	0.267554419274034
UCK2	-0.2674121800216566	-0.24387949028841474	-2.8816544794620564	0.006472503468669111	0.7409386929091899	0.13021772512827332	NS	UCK2	GG1	GG3	5	31	5	31	-0.2059314046266736	0.03794808566174116	-0.262203640463513	0.0052085395581436	0.24387949028841474	0.2674121800216566
MICOS13	-0.2673107221180112	-0.2106170711919943	-1.8600475577702444	0.07063227445365064	0.7409386929091899	0.13021772512827332	NS	MICOS13	GG1	GG3	5	31	5	31	-0.2084862302736354	0.0021308409183589117	-0.253204579462733	0.0141061426552782	0.2106170711919943	0.2673107221180112
