Feature	Log2FC(median)	Log2FC(mean)	ModeratedT(Stats)	ModeratedT(P-value)	FDR	-Log10(FDR)	Significance	Gene	group1_label	group2_label	n_group1_total	n_group2_total	n_group1_nonmissing	n_group2_nonmissing	group1_mean	group2_mean	group1_median	group2_median	AbsLog2FC(mean)	AbsLog2FC(median)
COL18A1	0.08606354528151405	0.13465928870765353	1.1458153713213945	0.26064002738835224	0.9587604446797906	0.018289891838696243	NS	COL18A1	GG1	GG2	5	24	5	24	0.056736631896389576	-0.07792265681126395	0.0018830977906159	-0.08418044749089815	0.13465928870765353	0.08606354528151405
DNAJC9	-0.08605211288766455	-0.11946809174562081	-1.605786528974272	0.11846100142450673	0.9587604446797906	0.018289891838696243	NS	DNAJC9	GG1	GG2	5	24	5	24	-0.08079957246430032	0.03866851928132049	-0.0573357674135586	0.02871634547410595	0.11946809174562081	0.08605211288766455
USP54	0.08603388541526996	0.12695398648619155	1.2124856271986915	0.23448628091286117	0.9587604446797906	0.018289891838696243	NS	USP54	GG1	GG2	5	24	5	24	0.023338518732768987	-0.10361546775342258	0.0030249896838414	-0.08300889573142856	0.12695398648619155	0.08603388541526996
PSME3IP1	-0.08602261673473904	-0.043949562972527355	-0.5923747207287328	0.5578961732460884	0.9673007446323673	0.014438477904724087	NS	PSME3IP1	GG1	GG2	5	24	5	24	0.03353942354792252	0.07748898652044987	0.0075020814392412	0.09352469817398025	0.043949562972527355	0.08602261673473904
SKAP1	0.0859681904656115	0.03472645766690227					NS	SKAP1	GG1	GG2	5	24	2	7	0.1823282502868055	0.14760179261990322	0.1823282502868055	0.096360059821194	0.03472645766690227	0.0859681904656115
ARGLU1	-0.0859432173434027	0.0014754020599080896	0.015009538195109558	0.9881207563204395	0.9984773144911662	0.0006617978971607092	NS	ARGLU1	GG1	GG2	5	24	5	24	0.01740954527987553	0.01593414321996744	-0.0536758780889803	0.0322673392544224	0.0014754020599080896	0.0859432173434027
MICU1	-0.0859157345524125	-0.10936654191044373	-1.1215519696913225	0.2706657756237582	0.9587604446797906	0.018289891838696243	NS	MICU1	GG1	GG2	5	24	5	24	-0.0994444218987941	0.009922120011649637	-0.105919646770333	-0.0200039122179205	0.10936654191044373	0.0859157345524125
TNRC6C	0.0858820362138673	0.0003269886419496361	0.0026056453020743896	0.9979376941090732	0.999240872525023	0.00032981007323214863	NS	TNRC6C	GG1	GG2	5	24	5	24	0.003895508813017001	0.003568520171067365	0.06685840102167	-0.0190236351921973	0.0003269886419496361	0.0858820362138673
FASN	-0.08582653655628752	0.016289786558448455	0.08520807472807504	0.932643908848707	0.9926099194498584	0.003221389081460311	NS	FASN	GG1	GG2	5	24	5	24	-0.19046099571324066	-0.2067507822716891	-0.321442821937024	-0.23561628538073648	0.016289786558448455	0.08582653655628752
MCM5	-0.08581290069602467	-0.07001683163508843	-0.8749960285392149	0.38830520858947365	0.9587604446797906	0.018289891838696243	NS	MCM5	GG1	GG2	5	24	5	24	-0.13052766364982055	-0.06051083201473211	-0.15225953830755	-0.06644663761152535	0.07001683163508843	0.08581290069602467
C1QTNF7	0.08581077359865015	-0.17941456503232533					NS	C1QTNF7	GG1	GG2	5	24	2	10	0.0009938953546314994	0.18040846038695685	0.0009938953546314994	-0.08481687824401865	0.17941456503232533	0.08581077359865015
ADGRG2	-0.08580510528313275	-0.022445695426696506					NS	ADGRG2	GG1	GG2	5	24	2	12	-0.077220458078578	-0.05477476265188149	-0.077220458078578	0.00858464720455475	0.022445695426696506	0.08580510528313275
IQSEC2	0.08579169744211734	0.09405998673798383	1.00248874031334	0.3238689701820761	0.9587604446797906	0.018289891838696243	NS	IQSEC2	GG1	GG2	5	24	5	24	-0.003695209388991094	-0.09775519612697492	0.0511971111274159	-0.03459458631470145	0.09405998673798383	0.08579169744211734
DZIP3	0.08575356234033779	-0.07538551218316446	-0.3445423913787269	0.732764953047401	0.9849451370134303	0.006587959711431571	NS	DZIP3	GG1	GG2	5	24	5	24	-0.02074749340884752	0.054638018774316933	0.0855353743257634	-0.00021818801457439835	0.07538551218316446	0.08575356234033779
PRPF4B	-0.08572872268715545	-0.15504797447293447	-2.2744479842795324	0.030011111528706513	0.9587604446797906	0.018289891838696243	NS	PRPF4B	GG1	GG2	5	24	5	24	-0.109794578062156	0.04525339641077846	-0.0489592650324484	0.03676945765470705	0.15504797447293447	0.08572872268715545
EPB41L3	-0.085726241796705	0.049287193276629684	0.3471380016294335	0.7308333430086568	0.9849451370134303	0.006587959711431571	NS	EPB41L3	GG1	GG2	5	24	5	24	0.07146076594667664	0.022173572670046948	-0.0139108982202893	0.0718153435764157	0.049287193276629684	0.085726241796705
TUBB8B	0.0856396890793569	0.2571896632942968					NS	TUBB8B	GG1	GG2	5	24	3	14	0.15013569938544025	-0.10705396390885656	-0.0113848913258843	-0.0970245804052412	0.2571896632942968	0.0856396890793569
METTL3	-0.08562899563882169	-0.05126406224754551	-0.6663140519538947	0.510139095299528	0.9591609129113918	0.018108527628947848	NS	METTL3	GG1	GG2	5	24	5	24	0.04092989456686076	0.09219395681440627	0.0126618298563796	0.0982908254952013	0.05126406224754551	0.08562899563882169
USP7	-0.0856234357616747	-0.10874699690660758	-1.933239117944082	0.06238473076843221	0.9587604446797906	0.018289891838696243	NS	USP7	GG1	GG2	5	24	5	24	-0.09892616838088569	0.00982082852572188	-0.0799317126667951	0.0056917230948796	0.10874699690660758	0.0856234357616747
TFB2M	-0.08560857975825309	-0.014019850381136446	-0.18211146842673953	0.8566809043218097	0.9903281368236717	0.00422088176627665	NS	TFB2M	GG1	GG2	5	24	5	24	0.010345963476982255	0.0243658138581187	-0.0469622788880475	0.0386463008702056	0.014019850381136446	0.08560857975825309
MDP1	0.08554326346812186	0.07463409520827496	0.8192054213622909	0.4189229211313789	0.9587604446797906	0.018289891838696243	NS	MDP1	GG1	GG2	5	24	5	24	0.06682270954959386	-0.007811385658681104	0.0864420624532398	0.0008987989851179509	0.07463409520827496	0.08554326346812186
PLA2G4A	-0.0855183676603791	-0.05355516746844287	-0.5693003496482664	0.573254638074901	0.9693492224050667	0.01351973374350707	NS	PLA2G4A	GG1	GG2	5	24	5	24	-0.04668691650064918	0.006868250967793688	-0.0948557770399692	-0.0093374093795901	0.05355516746844287	0.0855183676603791
SEC61B	0.0854782786189997	-0.015156263143149263	-0.14178858676583742	0.8881644655629213	0.9905683052143963	0.004115572063945069	NS	SEC61B	GG1	GG2	5	24	5	24	0.00857572883578812	0.023731991978937383	0.0943935793007276	0.0089153006817279	0.015156263143149263	0.0854782786189997
CDC26	-0.0854764468821218	-0.09894889758521738	-1.2636143406075826	0.21578884512691848	0.9587604446797906	0.018289891838696243	NS	CDC26	GG1	GG2	5	24	5	24	-0.05246705184366805	0.04648184574154932	-0.0497528077378435	0.0357236391442783	0.09894889758521738	0.0854764468821218
SFT2D3	0.08542158751733239	-0.0017024555433650251	-0.012508737911147835	0.9900998882780436	0.9984773144911662	0.0006617978971607092	NS	SFT2D3	GG1	GG2	5	24	5	24	0.03981683329169987	0.041519288835064894	0.133747929202508	0.048326341685175606	0.0017024555433650251	0.08542158751733239
ABCB1	-0.08537540460961031	-0.022691879810171768	-0.190262777018471	0.8503436898736664	0.9903281368236717	0.00422088176627665	NS	ABCB1	GG1	GG2	5	24	5	24	0.03475997634281225	0.05745185615298402	0.0233680098261702	0.1087434144357805	0.022691879810171768	0.08537540460961031
ANKMY2	0.0853664603566115	0.09776927086293784	1.632933083448222	0.11260074041109108	0.9587604446797906	0.018289891838696243	NS	ANKMY2	GG1	GG2	5	24	5	24	0.07337647757846318	-0.024392793284474662	0.0600189524063612	-0.0253475079502503	0.09776927086293784	0.0853664603566115
C2orf69	-0.08535564345465871	0.006368390848602374	0.06808805939603077	0.9461528171114525	0.9942675792853094	0.0024967216705079724	NS	C2orf69	GG1	GG2	5	24	5	24	-0.015217803247572007	-0.02158619409617438	-0.0824388943700223	0.0029167490846364	0.006368390848602374	0.08535564345465871
AKT1S1	-0.08532610780876759	0.011020022100737707	0.08947581770041368	0.9292793629840983	0.9926099194498584	0.003221389081460311	NS	AKT1S1	GG1	GG2	5	24	5	24	0.04366610893187532	0.032646086831137615	0.0024645549980046	0.0877906628067722	0.011020022100737707	0.08532610780876759
PSMC4	-0.0852808534257361	-0.08945700594121386	-1.6149243015864245	0.11646096984617171	0.9587604446797906	0.018289891838696243	NS	PSMC4	GG1	GG2	5	24	5	24	-0.06532805491699538	0.024128951024218488	-0.0713087093174325	0.013972144108303601	0.08945700594121386	0.0852808534257361
PPP2R5A	-0.08527671365676895	-0.03835988961768925	-0.4940865992275177	0.6247280408035585	0.9751943257830775	0.010908834346470853	NS	PPP2R5A	GG1	GG2	5	24	5	24	-0.047651178039221004	-0.009291288421531754	-0.0973613709759538	-0.01208465731918485	0.03835988961768925	0.08527671365676895
XRCC5	-0.0852132008154243	-0.13980014142783687	-1.6435674520283778	0.11037133035884132	0.9587604446797906	0.018289891838696243	NS	XRCC5	GG1	GG2	5	24	5	24	-0.13084697451129837	0.008953166916538502	-0.0807355958157441	0.004477604999680199	0.13980014142783687	0.0852132008154243
SEMA4C	0.08517856205953764	0.08999746198985806	0.824184735273599	0.41613109288239	0.9587604446797906	0.018289891838696243	NS	SEMA4C	GG1	GG2	5	24	5	24	0.12296143346031693	0.032963971470458875	0.182263886998157	0.09708532493861935	0.08999746198985806	0.08517856205953764
OTULINL	-0.0851700774525053	-0.03392823061757686	-0.221362458648468	0.8262619036885926	0.9901082649685347	0.004317314182604454	NS	OTULINL	GG1	GG2	5	24	5	24	-0.09092455555427273	-0.05699632493669587	-0.147753674604348	-0.0625835971518427	0.03392823061757686	0.0851700774525053
HLA-C	-0.08516363158777691	-0.113113951421869	-0.7326809458121846	0.4692571744381469	0.9587604446797906	0.018289891838696243	NS	HLA-C	GG1	GG2	5	24	5	24	-0.15887416057553158	-0.04576020915366258	-0.190341328959949	-0.1051776973721721	0.113113951421869	0.08516363158777691
CDK5	-0.08514893166148155	-0.05868680434016786	-0.8048619673750115	0.4270294594909398	0.9587604446797906	0.018289891838696243	NS	CDK5	GG1	GG2	5	24	5	24	-0.1276550213836345	-0.06896821704346663	-0.136109845153809	-0.05096091349232745	0.05868680434016786	0.08514893166148155
RSF1	-0.08513920026813396	-0.03308289128961554	-0.49656923701620315	0.6229959429351712	0.9751943257830775	0.010908834346470853	NS	RSF1	GG1	GG2	5	24	5	24	0.0099517495746398	0.04303464086425535	-0.0476243068790412	0.03751489338909275	0.03308289128961554	0.08513920026813396
AGO3	0.0851131930570482	0.13077019097821477	1.571560023725937	0.12620473664262352	0.9587604446797906	0.018289891838696243	NS	AGO3	GG1	GG2	5	24	5	24	0.07698014440906667	-0.053790046569148105	0.0066828903739288	-0.0784303026831194	0.13077019097821477	0.0851131930570482
PPME1	-0.08510511179097685	-0.09615602895793261	-1.134843299733724	0.26513988691798757	0.9587604446797906	0.018289891838696243	NS	PPME1	GG1	GG2	5	24	5	24	-0.04397051698830497	0.052185511969627646	-0.0223103581734851	0.06279475361749175	0.09615602895793261	0.08510511179097685
PLEKHA2	0.08510111464536685	-0.00595278137984364	-0.06995702636198234	0.9446772055452856	0.9941887039548801	0.002531175654807669	NS	PLEKHA2	GG1	GG2	5	24	5	24	0.013233423570753133	0.019186204950596773	0.0677794364698552	-0.01732167817551165	0.00595278137984364	0.08510111464536685
SLC43A2	-0.08508212802988299	-0.06728865354811633	-0.418514474380886	0.678552051743153	0.9777346623102167	0.009778988084892084	NS	SLC43A2	GG1	GG2	5	24	5	23	-0.0749234676384254	-0.007634814090309064	-0.118228703631861	-0.033146575601978	0.06728865354811633	0.08508212802988299
ME2	-0.0850738858208349	-0.037667964248328425	-0.465080618225108	0.6451242479499381	0.9773019813269638	0.009971220764653645	NS	ME2	GG1	GG2	5	24	5	24	-0.06912364770621744	-0.03145568345788902	-0.133870087124008	-0.048796201303173095	0.037667964248328425	0.0850738858208349
TCERG1	-0.08496628206335366	-0.1396286695827486	-2.1838830459562093	0.036660550481388395	0.9587604446797906	0.018289891838696243	NS	TCERG1	GG1	GG2	5	24	5	24	-0.10704552891320303	0.03258314066954557	-0.0483076165631697	0.03665866550018395	0.1396286695827486	0.08496628206335366
PYROXD1	0.0849400354905839	0.18244356099656076	1.5140012252158546	0.14015562364456052	0.9587604446797906	0.018289891838696243	NS	PYROXD1	GG1	GG2	5	24	5	24	0.12927971529504434	-0.05316384570151641	0.0245919818202736	-0.0603480536703103	0.18244356099656076	0.0849400354905839
GPCPD1	-0.08487832993059775	-0.05581628623340822	-0.9460861579847766	0.35142123591348723	0.9587604446797906	0.018289891838696243	NS	GPCPD1	GG1	GG2	5	24	5	24	-0.001294461719502396	0.054521824513905824	-0.042728108587355	0.042150221343242755	0.05581628623340822	0.08487832993059775
IQGAP1	-0.08487384870693385	-0.03516199653290638	-0.44661348756768976	0.6582586476222603	0.9773019813269638	0.009971220764653645	NS	IQGAP1	GG1	GG2	5	24	5	24	-0.0012836646727267698	0.03387833186017961	-0.0505947848354307	0.034279063871503146	0.03516199653290638	0.08487384870693385
CARTPT	0.08485357749928402	0.08843487391623006					NS	CARTPT	GG1	GG2	5	24	2	10	-0.4269653572014015	-0.5154002311176316	-0.4269653572014015	-0.5118189347006855	0.08843487391623006	0.08485357749928402
HOXA10	-0.08483290980967348	0.009288785330702709	0.05781023959386424	0.9542962879543825	0.9953508862671265	0.00202379251444306	NS	HOXA10	GG1	GG2	5	24	4	23	-0.2234965123855726	-0.23278529771627532	-0.2681787918527855	-0.183345882043112	0.009288785330702709	0.08483290980967348
MRI1	0.0848309904353837	0.0875675831403418	0.6621363014414109	0.5127765378170832	0.9594557581806036	0.017975046380326064	NS	MRI1	GG1	GG2	5	24	5	24	0.14802116803476584	0.060453584894424046	0.095997690156842	0.011166699721458302	0.0875675831403418	0.0848309904353837
PSMA5	-0.0848146164785803	-0.0341687526673659	-0.553472665010146	0.5839099637261754	0.9693492224050667	0.01351973374350707	NS	PSMA5	GG1	GG2	5	24	5	24	0.03257387095984648	0.06674262362721238	-0.0038403067505523	0.080974309728028	0.0341687526673659	0.0848146164785803
ZNF813	-0.08479967141390701	-0.23511091916585916					NS	ZNF813	GG1	GG2	5	24	3	11	0.03646512698480133	0.2715760461506605	0.150634700120513	0.23543437153442	0.23511091916585916	0.08479967141390701
POP1	-0.08479336064877199	-0.02285473160770611	-0.35933186288560315	0.7217830061695438	0.9849451370134303	0.006587959711431571	NS	POP1	GG1	GG2	5	24	5	24	0.0138089015632045	0.03666363317091061	-0.0300047177261797	0.0547886429225923	0.02285473160770611	0.08479336064877199
ACSS2	0.0847584939137636	0.06535306417819703	0.9083980423296661	0.3706762474496111	0.9587604446797906	0.018289891838696243	NS	ACSS2	GG1	GG2	5	24	5	24	0.04742906889513446	-0.017923995283062575	0.0639826795934209	-0.0207758143203427	0.06535306417819703	0.0847584939137636
LSM7	-0.08474829491785285	0.02190910116023591	0.25542068957472475	0.8000853131026874	0.9876786179909683	0.00538434806297359	NS	LSM7	GG1	GG2	5	24	5	24	0.04538643567757636	0.023477334517340447	-0.0501391678222749	0.03460912709557795	0.02190910116023591	0.08474829491785285
UBE2F	0.08473230867995646	0.02073380393445641	0.24778371184422293	0.8059356871094862	0.9876786179909683	0.00538434806297359	NS	UBE2F	GG1	GG2	5	24	5	24	0.010971354194922463	-0.00976244973953395	0.0874160172914062	0.00268370861144975	0.02073380393445641	0.08473230867995646
RNPC3	-0.08473004077288471	-0.0317770682979001	-0.4556078074049481	0.6518474463985606	0.9773019813269638	0.009971220764653645	NS	RNPC3	GG1	GG2	5	24	5	24	0.07584996166244876	0.10762702996034886	0.0448829198450968	0.1296129606179815	0.0317770682979001	0.08473004077288471
EYA1	0.08472994114154753	0.0018038258379747818					NS	EYA1	GG1	GG2	5	24	2	9	0.3479173117334745	0.34611348589549973	0.3479173117334745	0.263187370591927	0.0018038258379747818	0.08472994114154753
TSPO	0.0846812004135562	0.05664688728362272	0.3332099836434547	0.7412190066548183	0.9849451370134303	0.006587959711431571	NS	TSPO	GG1	GG2	5	24	5	24	0.06328136206621951	0.00663447478259679	0.0587615648277744	-0.0259196355857818	0.05664688728362272	0.0846812004135562
JPT2	-0.0846642519919496	-0.09033164862283127	-0.8702777210422	0.39083798326194924	0.9587604446797906	0.018289891838696243	NS	JPT2	GG1	GG2	5	24	5	24	-0.04544794506172632	0.04488370356110496	-0.0411547218780672	0.0435095301138824	0.09033164862283127	0.0846642519919496
ADGRE5	0.08466302547167055	0.1186442953552014	1.1771457471930122	0.24809658857495387	0.9587604446797906	0.018289891838696243	NS	ADGRE5	GG1	GG2	5	24	5	24	0.10125212781164232	-0.01739216754355909	0.0450747082811294	-0.03958831719054115	0.1186442953552014	0.08466302547167055
UFM1	0.08465159361861944	0.03081207692538296	0.20807943992281328	0.8365279940872152	0.9901106439343221	0.004316270690180973	NS	UFM1	GG1	GG2	5	24	5	24	-0.1127484422681427	-0.14356051919352567	-0.0285431487878771	-0.11319474240649655	0.03081207692538296	0.08465159361861944
BUD23	0.08458899315221834	0.024365820544652937	0.2972542158376294	0.768255275667896	0.985570844165852	0.006312152587497932	NS	BUD23	GG1	GG2	5	24	5	24	-0.04275661914099196	-0.0671224396856449	0.0137606313007503	-0.07082836185146804	0.024365820544652937	0.08458899315221834
YTHDF2	-0.08457982648575864	-0.07551784061449104	-1.3985346391566214	0.17187760132467708	0.9587604446797906	0.018289891838696243	NS	YTHDF2	GG1	GG2	5	24	5	24	-0.01841182950455566	0.057106011109935385	-0.0106952202278174	0.07388460625794124	0.07551784061449104	0.08457982648575864
RPF2	0.08457944189932384	0.0072070186460404945	0.05450929897755412	0.9568791873472936	0.9957380065244826	0.0018549158818327925	NS	RPF2	GG1	GG2	5	24	5	24	0.04769024466432416	0.04048322601828366	0.10462617867266	0.02004673677333615	0.0072070186460404945	0.08457944189932384
ADD3	0.0845527367643999	0.2012699462199373	2.0226120877309226	0.05181241253504526	0.9587604446797906	0.018289891838696243	NS	ADD3	GG1	GG2	5	24	5	24	0.14624230392814647	-0.05502764229179082	0.0357887590408987	-0.0487639777235012	0.2012699462199373	0.0845527367643999
CDC42SE2	-0.08452582860486381	0.07137051962799751	0.6892228642858399	0.49616106539239346	0.9591609129113918	0.018108527628947848	NS	CDC42SE2	GG1	GG2	5	24	5	22	0.18964180185458362	0.11827128222658612	0.0736929634594397	0.1582187920643035	0.07137051962799751	0.08452582860486381
NDUFB9	0.08448475456432761	0.06458275294402815	0.6362363826257571	0.529292317535774	0.9615548951443578	0.01702591685687562	NS	NDUFB9	GG1	GG2	5	24	5	24	0.06913691597602722	0.004554163031999069	0.128856397774466	0.0443716432101384	0.06458275294402815	0.08448475456432761
SLC30A6	-0.0844644133918917	-0.06011366980287842	-0.5954003511237281	0.55589796162229	0.9665425857667955	0.014779006243723846	NS	SLC30A6	GG1	GG2	5	24	5	24	-0.02888995277374522	0.031223717029133197	-0.0015859890378995	0.0828784243539922	0.06011366980287842	0.0844644133918917
GCNT2	0.08441420946333181	0.06434171642710051	0.5341695478199839	0.5970345085867506	0.9701581989109307	0.013157441700693169	NS	GCNT2	GG1	GG2	5	24	5	24	0.05720743704401084	-0.007134279383089667	0.0217909233388092	-0.0626232861245226	0.06434171642710051	0.08441420946333181
NUP98	-0.08438784060346854	-0.10510663027890974	-1.942336410101055	0.06122899047308439	0.9587604446797906	0.018289891838696243	NS	NUP98	GG1	GG2	5	24	5	24	-0.07069358107214688	0.034413049206762865	-0.052110761437647	0.03227707916582155	0.10510663027890974	0.08438784060346854
TCIM	-0.084384095003537	-0.08709527235652281					NS	TCIM	GG1	GG2	5	24	1	5	0.101895612726077	0.1889908850825998	0.101895612726077	0.186279707729614	0.08709527235652281	0.084384095003537
ESRP2	0.08437908243147735	0.10384128729696886	0.9801421463175717	0.3346037657100304	0.9587604446797906	0.018289891838696243	NS	ESRP2	GG1	GG2	5	24	5	24	0.11843488975007681	0.014593602453107946	0.12482161951501	0.040442537083532654	0.10384128729696886	0.08437908243147735
NIPSNAP3A	-0.0843424714231005	-0.0017921908787901786	-0.01291938148433636	0.9897749004563428	0.9984773144911662	0.0006617978971607092	NS	NIPSNAP3A	GG1	GG2	5	24	5	24	-0.11542065583095877	-0.11362846495216859	-0.195326241516769	-0.1109837700936685	0.0017921908787901786	0.0843424714231005
LRRC17	0.08432552122428241	0.22483742799878284	1.4831975017427135	0.15442067723272088	0.9587604446797906	0.018289891838696243	NS	LRRC17	GG1	GG2	5	24	4	13	0.20149109156430578	-0.02334633643447707	0.033426838106402706	-0.0508986831178797	0.22483742799878284	0.08432552122428241
RANBP2	-0.08431405468391745	-0.1388629867898907	-1.9200997613369635	0.06408736694104566	0.9587604446797906	0.018289891838696243	NS	RANBP2	GG1	GG2	5	24	5	24	-0.08788920598417976	0.05097378080571094	-0.0400291023407613	0.04428495234315615	0.1388629867898907	0.08431405468391745
CKMT2	0.08427618383078471	-0.012588340403203169	-0.06068817921641784	0.9519971201779772	0.9944552233377216	0.00241476678302044	NS	CKMT2	GG1	GG2	5	24	5	24	-0.15087798478726835	-0.13828964438406519	-0.0697917378395188	-0.1540679216703035	0.012588340403203169	0.08427618383078471
MGARP	-0.08426549586081519	0.030330049264492148	0.17921316327873188	0.8589365455860861	0.9903281368236717	0.00422088176627665	NS	MGARP	GG1	GG2	5	24	5	24	-0.0783789439448364	-0.10870899320932854	-0.144921851699786	-0.0606563558389708	0.030330049264492148	0.08426549586081519
TONSL	-0.08424545823396701	0.02833754489670129	0.13435156563643758	0.8940218865834031	0.9914963537901623	0.003708878565813227	NS	TONSL	GG1	GG2	5	24	5	23	-0.15242158732843297	-0.18075913222513426	-0.214053075627646	-0.129807617393679	0.02833754489670129	0.08424545823396701
MIA3	-0.08421641510293836	-0.1486975614532932	-1.2908260387377313	0.20630810930471816	0.9587604446797906	0.018289891838696243	NS	MIA3	GG1	GG2	5	24	5	24	-0.07555827589903216	0.07313928555426102	-0.000688248626611	0.08352816647632735	0.1486975614532932	0.08421641510293836
AP5B1	-0.08421524355236149	-0.2739587633922862	-1.0337468808543733	0.3097986780751072	0.9587604446797906	0.018289891838696243	NS	AP5B1	GG1	GG2	5	24	5	22	-0.2527315124741548	0.02122725091813136	-0.198573801794081	-0.1143585582417195	0.2739587633922862	0.08421524355236149
SLC37A4	-0.08414694604441755	-0.12793789438933872	-1.1358518247970761	0.2647239422655638	0.9587604446797906	0.018289891838696243	NS	SLC37A4	GG1	GG2	5	24	5	24	-0.1402616426073949	-0.012323748218056187	-0.0942005102331027	-0.01005356418868515	0.12793789438933872	0.08414694604441755
MICAL2	0.08414450844162816	0.004587564491007983	0.03613165707920601	0.971409046459298	0.9972067689546701	0.0012147822042808622	NS	MICAL2	GG1	GG2	5	24	5	24	-0.006977933250562446	-0.01156549774157043	0.0458134381516988	-0.03833107028992935	0.004587564491007983	0.08414450844162816
NTMT1	-0.0841305341795086	-0.05897913004409585	-0.803398260328228	0.42786206845037317	0.9587604446797906	0.018289891838696243	NS	NTMT1	GG1	GG2	5	24	5	24	-0.05288011040459708	0.006099019639498773	-0.0597179335713944	0.0244126006081142	0.05897913004409585	0.0841305341795086
GART	-0.08407592033928624	-0.13770163796410245	-2.1791379793131065	0.037042763487456366	0.9587604446797906	0.018289891838696243	NS	GART	GG1	GG2	5	24	5	24	-0.07556581646724882	0.06213582149685365	-0.0471762346130706	0.036899685726215645	0.13770163796410245	0.08407592033928624
ZFAND5	-0.08402410220585921	-0.08093570620745877	-0.7365979567208111	0.46690505049393083	0.9587604446797906	0.018289891838696243	NS	ZFAND5	GG1	GG2	5	24	5	24	-0.006083424783834701	0.07485228142362407	-0.0547526352525929	0.029271466953266302	0.08093570620745877	0.08402410220585921
COQ3	0.08399033043319555	0.02554383008358038	0.21013832084556452	0.8349347769607168	0.9901106439343221	0.004316270690180973	NS	COQ3	GG1	GG2	5	24	5	24	0.02787999670018243	0.00233616661660205	0.0474760209399712	-0.03651430949322435	0.02554383008358038	0.08399033043319555
GAPDHS	0.0838760021944549	0.035915841546610025	0.26089518643900167	0.7963104663102241	0.9876786179909683	0.00538434806297359	NS	GAPDHS	GG1	GG2	5	24	4	19	0.04425976589253027	0.008343924345920245	0.031120661882923596	-0.0527553403115313	0.035915841546610025	0.0838760021944549
PPCDC	0.0838580777844191	0.025603108215917436	0.1915584228732591	0.849337315113069	0.9903281368236717	0.00422088176627665	NS	PPCDC	GG1	GG2	5	24	5	24	-0.08353055825615761	-0.10913366647207505	0.0204400778653282	-0.0634179999190909	0.025603108215917436	0.0838580777844191
ABCG1	-0.0838352079754076	-0.1945736223148421	-1.0518693650670194	0.30125879674074874	0.9587604446797906	0.018289891838696243	NS	ABCG1	GG1	GG2	5	24	5	23	-0.13212171183979898	0.0624519104750431	0.0339614469735334	0.117796654948941	0.1945736223148421	0.0838352079754076
NBEA	-0.08381982916609916	-0.057546097672779115	-0.9599442237773362	0.34451116113382974	0.9587604446797906	0.018289891838696243	NS	NBEA	GG1	GG2	5	24	5	24	-0.039015998990127324	0.01853009868265179	-0.0701360398071866	0.01368378935891255	0.057546097672779115	0.08381982916609916
PLPP1	0.08377979485950035	0.010354772067100462	0.04158422053821075	0.9670968352915322	0.9966353527462468	0.001463711555588592	NS	PLPP1	GG1	GG2	5	24	5	24	-0.029209333413700807	-0.03956410548080127	0.0589144723178019	-0.024865322541698452	0.010354772067100462	0.08377979485950035
FRZB	0.0837714666715144	0.05850568754804153	0.3751362369593874	0.710113623841866	0.9847114939255718	0.006690992801233992	NS	FRZB	GG1	GG2	5	24	5	24	-0.02280294994956328	-0.08130863749760481	0.0540224106876455	-0.0297490559838689	0.05850568754804153	0.0837714666715144
SLTM	-0.08376765473574374	-0.07882428191100556	-1.1054056240667944	0.2774894156032669	0.9587604446797906	0.018289891838696243	NS	SLTM	GG1	GG2	5	24	5	24	-0.03690096045826634	0.04192332145273922	-0.0521070609930163	0.03166059374272745	0.07882428191100556	0.08376765473574374
OXCT1	-0.08376653645237474	-0.03386677976017914	-0.26465487050103903	0.793027102227034	0.9876786179909683	0.00538434806297359	NS	OXCT1	GG1	GG2	5	24	5	24	-0.07177299134806336	-0.03790621158788422	-0.131772854928327	-0.048006318475952256	0.03386677976017914	0.08376653645237474
CAT	0.08375807452792915	0.2880957512726375	1.4726292921321917	0.15093232790408725	0.9587604446797906	0.018289891838696243	NS	CAT	GG1	GG2	5	24	5	24	0.20618979709497523	-0.08190595417766226	0.0274980161469691	-0.05626005838096005	0.2880957512726375	0.08375807452792915
MB21D2	0.08374552004709904	0.10443979656248831	0.7316365772768556	0.4709339273190385	0.9587604446797906	0.018289891838696243	NS	MB21D2	GG1	GG2	5	24	4	20	0.13539251110540024	0.03095271454291193	0.14611594161969899	0.06237042157259995	0.10443979656248831	0.08374552004709904
MKRN1	0.0837240532843637	0.08941319281637075	1.338349129683783	0.19051671240719414	0.9587604446797906	0.018289891838696243	NS	MKRN1	GG1	GG2	5	24	5	24	0.10314553128045731	0.013732338464086565	0.0984050913979093	0.0146810381135456	0.08941319281637075	0.0837240532843637
ARL5A	-0.08370807350682455	-0.23244885167099932	-1.7942560931284146	0.08253106267092394	0.9587604446797906	0.018289891838696243	NS	ARL5A	GG1	GG2	5	24	5	24	-0.14758033416051486	0.08486851751048448	-0.0349341860431469	0.048773887463677654	0.23244885167099932	0.08370807350682455
DCTD	-0.08368547475881855	-0.09843122091607329	-1.0782637672860755	0.28923511287982356	0.9587604446797906	0.018289891838696243	NS	DCTD	GG1	GG2	5	24	5	24	-0.06794383402990578	0.030487386886167506	-0.0513084195616629	0.03237705519715565	0.09843122091607329	0.08368547475881855
